COD_PERSONA;COD_AREANEGO;COD_EDAD;COD_OFICIPAL;COD_SEGLOBAL;estado_cli
299272;13;83;6552;14;A
299305;6057;34;9892;24;R
299650;6057;56;8248;24;I
300068;13;61;1073;23;M
300702;6057;62;9534;23;I
301267;13;54;1441;83;A
302290;13;62;70;23;A
302578;13;51;5715;24;A
302739;13;49;960;24;A
303258;13;78;1207;14;A
305235;13;60;965;14;A
305410;13;49;9537;24;A
305833;6057;38;7565;22;I
305992;6057;44;9613;24;I
306770;6057;58;9981;24;I
307919;13;53;4093;81;M
308108;6057;55;9981;24;I
308363;6057;71;8651;23;A
308843;13;92;4932;23;A
310257;13;87;2740;23;R
310614;13;64;2944;23;A
310678;13;96;4255;23;A
310728;13;60;5931;83;A
311410;6057;50;9613;24;I
311522;6057;48;9622;24;I
311622;13;62;496;23;A
312590;2133;49;8101;14;A
312677;13;51;3178;24;A
312982;6057;44;9055;24;I
313233;6057;63;486;82;I
313330;13;60;1223;23;A
313628;13;76;8113;22;A
313823;13;72;4273;23;A
314043;13;97;1300;23;A
314219;6057;36;9981;24;I
314450;13;75;6000;23;A
314506;13;83;6550;21;A
315110;6057;57;8651;24;M
315480;4747;70;5777;23;I
315948;13;53;5899;24;A
315960;13;77;2100;14;A
317022;6057;42;464;24;I
317198;6057;66;9534;23;I
317464;13;36;6560;24;M
317588;13;79;4255;23;A
318272;13;51;1044;24;A
318414;13;39;4136;24;A
318488;6057;51;8248;24;I
318841;13;69;4106;23;A
319457;58;27;1299;34;M
320138;6057;55;3422;81;M
320174;13;81;655;22;A
320212;6057;56;5896;80;M
321352;6057;46;9728;24;R
321361;13;77;288;23;A
321501;13;49;4641;15;A
321840;6057;50;2420;81;M
322045;13;45;7669;14;A
322467;13;56;3299;81;A
323584;13;65;1211;23;A
323751;13;82;1801;23;A
323824;13;54;393;24;A
324007;13;35;932;15;A
324012;13;84;657;23;A
324207;6057;56;8248;85;I
324936;6057;58;9981;24;I
325558;13;43;899;24;A
325955;13;34;4031;22;A
327029;13;73;6046;23;A
327548;13;53;6674;24;A
327648;6057;44;9613;24;I
328258;6057;69;1387;23;I
328338;13;71;3022;23;A
328834;13;50;1914;24;A
328979;13;39;5978;24;A
329249;13;58;1914;24;A
330555;6057;51;503;24;R
330612;6057;77;204;23;I
330741;6057;53;9981;24;I
330904;6057;36;9981;24;R
331003;6057;40;8248;24;I
331200;6057;72;9981;23;I
332274;6057;43;3560;24;I
332301;6057;71;3800;23;I
332446;6057;89;9551;23;I
333116;13;60;5143;23;A
333633;6057;61;8630;23;A
333809;13;45;8319;24;M
333865;58;62;979;23;M
334397;13;71;3100;23;A
334423;13;94;1889;21;A
334470;13;83;4255;23;A
334486;13;67;388;22;A
334580;13;24;6415;25;A
335135;13;53;769;24;A
336127;6057;53;9622;24;I
336264;6057;64;7668;23;I
336464;6057;44;6008;24;R
337217;13;70;5420;21;A
337555;13;77;2570;23;A
338590;13;75;3640;23;A
338762;13;78;5505;23;A
339429;13;77;1600;23;I
339567;6057;39;6855;24;I
339838;6057;50;8248;24;I
340022;13;72;8739;23;A
340147;13;63;6781;14;A
340570;6057;57;9981;24;I
340847;6057;49;9981;24;I
340956;13;45;6065;24;M
341027;13;36;403;83;A
341563;13;76;1909;23;A
341799;6057;78;8248;23;I
342963;13;78;5749;12;A
343594;13;61;1830;23;M
343650;4747;70;5777;21;A
343764;13;77;5810;23;I
343932;4747;63;345;14;A
344179;6057;53;3254;24;I
344626;6057;47;9622;24;M
345288;6057;69;9617;23;R
345474;6057;88;8248;23;I
345509;6057;45;8248;24;I
345534;6057;44;9613;24;I
345947;6057;33;2680;24;A
346043;6057;61;9613;23;R
346060;13;30;2830;24;A
346141;6057;51;9622;24;I
346885;13;75;7685;23;A
346894;16;60;939;23;A
347693;13;78;4670;21;A
348023;6057;51;8248;24;I
348573;13;46;116;24;A
348724;6057;77;5150;21;I
348914;6057;47;2062;24;M
348960;13;61;2402;23;R
349131;6057;55;9981;24;I
349612;6057;83;9981;23;I
350018;6057;45;9613;24;I
350327;13;56;4730;24;A
350379;6057;49;9981;24;I
350439;13;52;9544;24;A
350714;6057;53;8642;83;A
350750;6057;60;8248;23;R
351096;13;85;3640;23;A
351249;6057;57;9981;24;I
351313;6057;67;365;14;I
351504;6057;47;9622;24;I
351731;6057;54;9613;24;I
352035;6057;50;8248;24;I
352968;6057;60;5920;23;I
353083;6057;53;9622;24;M
353496;13;58;8681;81;A
353504;6057;43;9622;24;I
353732;13;73;382;23;R
353763;6057;45;972;24;I
353826;6057;66;9981;23;I
354432;6057;73;3388;23;I
355225;13;76;3065;23;A
355516;13;55;9613;24;A
355536;13;44;3186;24;A
355765;13;73;4255;23;A
355779;6057;76;7086;22;R
355968;13;58;6260;81;A
356555;13;52;9770;24;M
356852;6057;89;9981;23;I
357199;13;66;7256;23;A
357425;13;52;6058;24;I
357724;13;65;706;15;A
359325;13;41;720;13;A
359847;6057;74;8248;23;I
360106;13;48;4108;24;A
360141;6057;45;9892;24;R
360246;13;55;4671;24;A
360703;13;65;4255;23;A
360752;6057;50;7611;24;I
360957;13;76;956;22;A
361518;13;72;2570;23;A
361684;13;38;5680;24;A
361808;6057;75;9534;23;I
361871;13;64;263;23;A
362146;58;30;5508;34;M
362221;6057;47;8248;24;I
363309;6057;65;9534;81;I
363486;13;67;4136;23;A
363488;6057;54;9981;24;I
363636;6057;39;9350;24;M
363999;13;79;116;23;A
364170;13;42;4437;24;A
364382;13;65;3640;23;A
364570;13;71;390;22;A
364932;13;92;4255;23;R
365322;13;38;3537;81;M
365636;13;88;4273;23;A
365644;6057;40;9534;24;I
365954;13;82;4255;23;A
366055;6057;42;9622;24;I
366382;13;43;8332;24;A
366395;6057;60;8248;23;R
366408;6057;38;8779;24;A
366542;13;82;9465;23;I
367349;6057;78;8248;23;I
367638;13;89;3640;23;A
367916;6057;42;9892;24;R
368216;13;68;6900;23;A
368917;13;79;7077;23;A
369083;13;49;2242;24;A
369216;13;59;7608;23;A
369481;16;61;6054;87;A
369903;6057;65;9622;87;I
370430;13;89;312;13;A
370743;13;82;3525;23;M
371101;6057;48;8651;81;A
371131;13;72;4062;21;A
371312;13;88;6450;23;A
371696;13;69;7541;14;A
371920;13;45;853;24;A
372685;13;50;4890;24;A
372688;13;46;3219;24;A
372764;6057;55;8248;24;I
372805;13;44;3956;22;A
372806;6057;65;9981;23;I
373788;13;60;2666;21;A
374022;13;57;622;24;A
374066;13;59;5640;23;A
374125;6057;50;4106;24;M
374350;13;40;4028;21;A
374980;6057;60;6022;22;I
375800;13;72;3160;23;A
375961;13;58;1428;24;A
376361;13;58;9732;24;A
376434;13;83;5674;14;A
377652;6057;40;9629;87;I
378247;6057;57;8248;85;I
378617;58;63;262;14;R
378618;6057;42;9613;24;I
378903;13;36;7516;24;A
380726;13;41;116;24;A
380892;6057;41;9981;24;I
381056;13;55;282;24;A
381286;6057;65;8630;23;A
381615;6057;45;9981;24;I
381666;13;71;238;21;A
381964;6057;39;9981;87;R
382067;13;55;4499;24;A
382797;13;46;2439;89;A
383021;6057;67;917;22;I
383250;13;59;365;23;A
383384;13;42;4107;24;A
383947;6057;52;9613;24;R
384057;13;35;4220;24;A
384202;13;73;3297;22;A
384433;13;57;2609;24;A
384463;16;61;300;22;A
384526;13;26;7071;35;A
385054;13;30;3293;24;A
385483;13;53;3199;14;A
386007;13;36;9537;24;A
386978;6057;59;249;12;I
386987;13;74;2100;14;A
387407;16;39;2825;24;A
387434;6057;60;6054;23;I
387697;6057;41;9981;24;I
387708;6057;59;8248;23;I
387952;6057;33;9613;24;I
388036;16;39;3188;24;A
388096;6057;56;1583;24;A
388228;1552;22;4368;35;R
388248;6057;44;3504;24;I
388752;13;34;7511;35;A
388988;6057;54;6922;24;A
389035;58;21;2332;34;A
389385;6057;61;9981;23;I
389540;16;49;6054;24;A
389837;13;72;485;23;A
390742;13;70;661;23;A
391318;13;65;4495;23;A
391784;6057;73;9534;23;I
393102;13;47;2980;24;A
393243;13;87;3330;22;A
393646;13;51;1785;24;A
394011;6057;62;9981;23;I
394845;13;86;2408;23;A
395403;13;66;4135;21;A
395527;13;46;6872;24;A
395672;13;50;4208;82;M
395859;13;80;5630;23;A
396061;13;75;5505;23;A
396298;13;56;5680;24;A
396334;13;71;2273;83;A
396442;13;75;3365;23;I
396524;6057;49;1687;24;M
396691;6057;74;9892;23;I
397062;13;51;3474;22;A
397645;13;42;2659;85;A
397720;6057;51;8757;24;A
398177;58;58;8326;24;I
398355;13;40;5121;24;A
398800;6057;42;6720;24;I
399216;6057;67;2109;23;I
401246;13;52;3660;24;A
401683;13;73;1467;23;A
401999;13;81;2390;23;A
402465;13;53;525;14;A
403295;13;63;96;21;A
403757;13;73;6807;23;A
404159;13;50;9968;24;A
404490;13;75;2562;22;A
405415;6057;38;2170;24;M
407736;13;74;2740;23;A
407911;13;87;9465;23;A
408142;6057;63;9534;23;I
408505;13;62;4829;23;A
409367;13;39;635;22;A
409490;13;43;2774;24;A
409779;13;55;1347;86;A
409800;13;58;387;24;A
410192;13;46;6944;24;A
410511;13;85;148;23;M
410956;13;30;3140;24;A
411005;13;58;257;22;A
411557;13;29;2067;25;A
411876;13;37;6496;83;A
412080;6057;46;8645;83;A
412391;13;67;8326;14;A
412945;13;69;2120;23;R
413194;4747;56;2906;13;A
414106;13;32;4103;24;A
414482;13;43;352;22;A
414523;13;37;9328;24;M
414616;13;64;8149;23;A
415417;13;55;5130;24;A
415486;13;65;6601;23;A
415702;6057;61;9534;87;I
416072;13;49;3293;14;A
417348;13;71;7037;23;A
417423;13;61;1079;23;A
418485;13;50;9465;24;A
419175;6057;61;5328;23;I
419350;13;81;116;23;A
420438;6057;52;4252;80;M
421661;13;33;3352;87;A
422102;16;48;7608;24;A
422641;13;63;4829;23;A
422985;58;61;3500;81;M
423346;6057;45;5210;87;R
424964;13;58;5144;15;A
425095;13;35;8248;83;R
425680;13;54;2824;24;A
425789;13;79;6562;23;A
425879;13;84;776;23;A
426481;13;68;7073;23;M
427083;6057;44;4829;24;I
427537;13;65;411;23;A
427804;6057;49;9981;24;I
428219;6057;50;9981;24;I
428774;13;55;1373;87;A
428791;13;54;2506;14;A
429512;6057;61;9536;23;A
429738;13;45;1764;24;A
430172;6057;45;9473;24;M
430311;13;58;7889;87;A
430491;13;68;6207;14;A
431247;6057;39;9451;24;M
431473;13;41;6857;81;M
431648;13;60;6397;23;A
432235;16;44;6054;24;A
432412;13;19;1055;35;M
432559;13;41;7710;83;M
432797;13;81;4547;23;A
433062;6057;46;9892;24;R
433124;6057;62;8564;23;A
433320;58;18;2325;34;A
433497;6057;57;8248;24;I
433622;13;28;3247;22;A
433913;13;85;5117;23;A
435173;6057;48;8248;24;I
435337;13;69;702;23;A
435653;6057;57;9534;83;I
435883;13;69;1461;23;A
436529;13;58;741;24;A
437371;6057;53;9613;24;R
437514;13;25;3293;25;A
437543;6057;37;8248;24;I
437559;13;70;1264;23;A
437756;13;55;3282;24;R
438025;13;94;779;23;A
438038;6057;57;9534;85;I
438236;13;81;787;23;A
439596;16;39;6054;24;A
439830;13;29;5870;22;A
440436;6057;45;5400;15;I
440647;6057;44;8248;24;I
440854;13;67;2400;22;A
440932;6057;47;3578;21;I
440940;6057;65;565;85;A
440970;13;32;631;24;A
441294;58;35;5628;34;A
441495;13;58;7889;24;M
441771;13;59;3052;83;A
442086;13;88;5680;22;A
442090;13;53;4390;24;A
442415;13;52;559;24;A
442612;6057;29;8380;25;A
442979;13;54;1300;22;A
442990;13;90;2011;22;A
443746;6057;60;9981;23;I
444352;13;41;2912;24;A
444493;13;67;6170;23;A
444819;13;44;7944;24;A
445849;13;51;1004;24;I
446035;6057;58;6601;24;A
446536;13;71;2305;14;A
446694;13;73;8681;23;A
446817;13;37;1487;24;A
447002;13;73;566;23;A
447648;13;57;496;13;A
448492;13;53;3219;24;A
449085;13;61;1900;83;A
449738;6057;45;5117;24;A
449811;6057;36;9622;24;I
450006;13;39;4093;83;M
450039;13;73;116;23;M
451452;6057;32;9622;24;I
451605;13;69;5749;23;I
451705;13;89;2729;22;A
451737;6057;48;8642;24;M
451927;13;83;1300;21;A
452168;13;55;43;24;A
452185;4747;37;4241;24;A
452229;13;82;9773;23;A
452295;6057;63;3971;21;I
452613;13;22;1651;81;A
452845;13;69;6579;23;A
453162;6057;45;8649;83;A
453609;13;41;9312;24;A
453740;13;44;1269;15;A
453789;13;54;1019;15;A
454414;6057;51;4493;24;I
454504;13;33;438;24;A
454703;6057;65;9981;23;I
454959;13;88;2931;22;A
455060;13;28;166;25;A
455238;13;51;1054;22;A
455603;6057;48;8248;24;I
455613;6057;34;7668;24;I
455631;6057;44;1710;83;M
455729;6057;63;9892;87;A
456011;13;84;3248;22;A
457483;13;32;2967;24;R
457796;6057;35;3365;83;I
457897;13;31;734;89;A
458059;13;24;5630;15;A
458439;6057;56;4080;24;I
458601;6057;39;2570;87;M
458782;6057;46;9613;24;I
458916;58;22;2743;34;A
459273;13;84;6588;23;M
459657;13;43;319;81;A
460253;6057;80;9981;23;I
460406;13;85;1834;23;A
460515;16;34;2680;24;A
460765;6057;38;9981;24;I
461119;6057;48;6054;24;I
461136;16;59;6054;23;A
461216;6057;80;503;23;R
461735;13;28;2112;25;A
462111;6057;45;7664;87;I
462170;6057;41;9981;24;I
462320;13;32;4208;24;A
462603;13;63;295;81;A
462722;13;57;2104;24;A
463107;6057;67;55;23;R
463126;13;38;959;22;A
463267;13;76;6459;11;A
463372;13;64;500;14;A
463391;6057;64;6614;83;I
464187;6057;66;8248;23;I
464296;6057;52;8248;24;I
464314;6057;41;3216;24;A
464368;13;82;1562;21;A
464834;13;62;1150;87;A
465098;6057;47;417;24;I
465413;13;58;9521;87;A
465641;13;61;540;23;A
465775;13;41;1636;24;A
465824;13;55;9099;24;A
465901;13;35;408;24;A
466882;13;70;4003;23;A
466946;16;51;2062;24;I
468515;6057;59;8391;23;A
468537;13;71;102;21;A
468554;13;55;590;22;A
468599;13;38;1387;24;A
468676;13;69;2962;23;A
468758;13;34;6545;24;A
469064;6057;70;9622;23;I
469201;13;49;609;87;A
469398;13;53;2213;24;A
469555;13;45;4278;24;I
470881;13;63;2741;23;A
471753;6057;54;8248;24;M
472746;13;45;6507;89;A
472800;13;49;304;24;A
473196;13;46;100;24;A
473716;13;73;2735;23;A
473991;6057;62;9534;23;I
474511;13;64;6661;23;A
474728;6057;63;9981;23;I
475155;13;52;1379;24;M
475268;13;54;2971;82;A
476074;6057;77;9613;23;I
476790;13;48;674;24;A
476875;6057;59;8651;24;A
477375;13;49;2502;24;R
477539;6057;64;1487;15;I
477677;13;54;6458;12;A
478482;6057;45;4499;24;R
478500;13;85;1216;23;A
478508;13;44;1414;24;A
478925;6057;32;8112;24;I
479016;13;68;761;22;A
479039;13;46;2201;83;A
479475;13;50;8085;22;A
480291;13;50;411;22;A
481480;6057;47;9483;24;M
481745;13;92;2400;23;A
482163;13;60;5194;23;A
482648;6057;37;8248;24;I
483173;6057;71;3478;23;I
483273;13;96;1150;23;A
483293;88;29;6035;8;A
483356;13;72;3478;23;A
483832;6057;59;8248;23;I
483860;6057;48;3520;85;A
485426;6057;59;8645;23;A
485901;13;65;3165;23;A
486092;13;55;3397;15;A
486353;6057;60;8248;23;I
486552;6057;68;9981;23;I
486655;13;51;9465;24;I
486682;13;72;192;23;A
486965;6057;63;8248;23;I
487148;6057;46;8248;24;I
487226;13;68;6517;23;A
487464;6057;50;9622;85;I
487764;6057;50;8391;85;A
488130;16;58;3148;22;A
488342;13;51;5996;24;A
488546;13;70;3523;23;A
488696;13;54;5500;24;A
489315;13;61;501;15;A
489690;13;65;2602;23;A
489728;13;72;3212;22;A
490419;13;63;4842;23;A
490574;13;37;1713;24;A
491767;13;33;4027;24;A
492100;13;66;4036;23;A
492138;6057;44;1041;24;R
492398;6057;40;8248;24;R
492633;13;19;5947;8;A
492730;13;47;683;81;I
493035;6057;52;8666;24;I
493227;13;49;3347;24;A
493915;13;87;2305;22;A
494025;13;47;1675;24;A
494992;6057;77;9534;23;I
495390;13;39;4700;24;A
495848;13;57;1900;24;R
496067;13;55;316;22;A
496207;6057;28;9901;25;I
496791;6057;51;9613;24;I
496976;6057;45;9617;24;I
497052;13;59;5328;22;A
497242;13;67;2370;8;A
497355;13;37;2370;7;R
497493;6057;66;4275;23;I
497874;13;48;4522;24;M
497924;6057;66;9981;23;M
498319;13;53;3162;22;A
498598;13;36;7253;24;A
499080;13;48;53;24;A
499173;13;25;6800;25;A
499313;13;89;1395;14;A
499574;13;61;4093;87;M
499670;6057;57;8248;24;R
500442;6057;55;8248;24;I
500717;6057;52;8248;24;I
500866;6057;34;9613;24;I
501224;13;89;116;23;A
501990;6057;75;9981;23;M
502025;6057;64;9534;23;I
502216;13;48;2602;24;A
502516;6057;34;9622;24;I
502776;88;44;6032;8;A
503201;13;65;9305;23;A
503454;6057;69;9534;23;I
503473;4747;56;1900;24;A
504052;13;51;1761;21;A
504063;4747;66;3446;14;A
504700;6057;72;7547;23;I
504945;13;55;499;24;A
505315;13;56;152;24;A
505775;13;48;262;15;A
505999;13;58;3022;24;A
506507;13;56;7311;24;A
506841;6057;51;8248;24;A
507049;16;31;6562;24;A
508016;6057;56;520;24;I
508560;6057;41;4499;24;I
508982;6057;43;765;24;A
509235;13;55;6658;81;A
509237;8004;81;8181;23;M
509475;13;30;2656;24;I
509500;13;80;765;23;A
509840;58;27;2355;34;M
510197;6057;53;8248;24;I
510522;6057;68;8248;23;I
510595;13;84;6260;22;A
511603;13;30;1900;83;A
511999;6057;45;1359;24;I
512010;13;70;3022;23;A
512334;13;52;9661;21;A
512526;13;50;1238;24;M
512667;6057;43;9981;24;I
512888;13;55;4036;24;M
513009;13;41;1600;24;A
513056;13;58;2200;13;A
513402;13;22;3577;83;A
513629;6057;45;8248;24;I
514662;13;47;9;24;A
514938;6057;71;9981;23;I
515439;6057;74;8248;23;I
516400;13;67;6546;23;M
516526;13;52;4557;83;M
516721;13;51;96;81;A
516997;13;49;4689;24;A
517905;88;47;7557;3;A
518125;88;37;6459;11;A
518314;6057;36;8248;24;I
518700;6057;57;1228;24;I
518826;6057;68;486;14;I
518976;13;47;2025;12;A
519296;13;41;100;24;A
519376;13;68;6417;23;A
519384;13;64;484;23;A
519386;13;19;2241;11;A
519498;13;61;4475;23;A
519572;6057;39;9544;24;I
519690;6057;62;6054;23;M
520037;13;39;3128;24;A
520579;13;37;154;22;A
520638;6057;56;8248;24;I
521156;13;37;667;24;A
521191;13;61;4073;23;M
521718;13;42;4290;24;A
521837;13;51;4100;22;A
521971;6057;65;6508;23;M
522339;13;69;6836;23;I
522396;6057;51;9892;24;I
522839;6057;36;3047;24;I
523205;13;57;6330;81;I
523351;13;36;6161;24;A
523711;6057;46;8372;24;M
523921;13;45;660;24;A
525108;13;74;1055;23;A
525216;6057;45;9534;24;I
525310;88;37;2370;1;A
525633;6057;38;9473;24;I
525778;6057;60;8372;23;M
525959;6057;44;7111;24;M
526035;13;27;2410;25;A
526124;6057;70;9613;23;I
526415;13;68;4259;22;A
526419;13;66;753;23;A
526881;13;47;1873;24;A
527627;6057;74;1834;23;R
527769;6057;55;3492;24;M
527775;13;71;1547;22;A
528512;13;39;6450;24;A
529417;4747;69;7205;14;A
529798;6057;63;9534;23;I
530569;6057;62;8248;23;I
530615;6057;48;9451;24;A
530949;13;59;3054;24;A
531283;6057;61;8248;23;I
531286;13;48;4000;24;A
531814;13;25;2734;25;A
532152;13;28;6167;25;A
532273;13;86;1828;14;A
533537;13;21;4390;25;A
533952;6057;59;9613;23;R
534281;13;76;6147;23;A
534304;13;70;2432;23;A
535031;8008;51;4610;83;R
535235;6057;51;8248;24;I
535290;13;68;4800;14;A
535320;13;29;3413;25;A
535352;13;72;9465;23;I
535399;13;55;1287;24;A
535647;6057;61;3366;22;I
535674;6057;42;8248;24;I
535930;6057;55;9534;24;I
536013;13;67;7727;14;A
536127;6057;40;2058;24;I
536156;6057;50;9534;24;A
536204;6057;42;9981;24;I
536242;13;77;647;23;A
536315;16;37;6551;24;A
536603;6057;51;9613;24;R
536777;13;64;4039;15;A
537128;6057;98;9981;23;I
537437;13;58;7670;21;A
537559;13;76;7759;23;A
538580;6057;48;6054;24;M
538618;6057;67;6541;23;I
539766;6057;70;9534;23;I
539786;6057;58;9534;24;I
540032;6057;70;9534;23;I
540102;16;53;4388;14;A
540670;6057;60;326;81;I
540739;6057;68;8248;23;I
540847;6057;62;8248;23;I
540887;6057;45;8645;24;A
541123;13;71;8196;23;A
541387;13;34;3107;24;A
541756;13;34;5810;15;A
541824;13;68;4094;23;A
542051;6057;57;8248;24;M
542079;13;49;7710;13;A
542281;6057;52;8248;24;I
542307;13;69;1168;23;A
542917;13;70;298;21;A
543100;6057;50;6054;24;A
543344;13;80;4538;22;A
543419;13;69;7345;21;A
543606;13;50;45;24;A
543986;13;65;4781;23;A
544192;6057;51;4781;24;I
544327;6057;48;9892;24;I
544491;6057;40;9534;24;I
544560;13;76;739;23;A
544759;6057;45;8248;24;I
545103;13;46;1599;21;A
545181;13;64;6827;83;A
546029;13;88;5000;23;A
546528;13;53;1574;24;A
546747;13;96;371;23;A
546892;13;80;3435;14;A
546909;13;74;206;23;I
546930;6057;59;9981;23;I
546953;6057;64;9981;23;I
547664;13;54;283;82;A
548317;13;66;262;22;A
548539;6057;51;3352;24;I
548658;16;61;2794;23;A
548933;6057;57;9622;24;M
548998;6057;50;9534;87;A
549165;4747;54;2082;21;A
549769;6057;54;9613;15;R
550459;13;53;4883;81;A
550466;6057;42;8248;24;I
550727;6057;55;8248;24;I
551422;13;80;2383;22;A
551676;6057;66;5777;23;I
551770;13;47;409;24;A
551871;4747;44;5777;24;A
552082;13;49;1789;24;A
552347;13;28;2982;25;A
552357;13;28;1212;25;A
552522;13;62;7547;23;I
552669;6057;45;8248;24;I
552704;13;36;4168;83;A
553348;13;42;621;24;I
554766;6057;69;717;22;R
555126;13;54;8732;14;A
555556;6057;57;9613;24;I
555570;6057;60;9981;23;I
555636;6057;34;9892;87;I
555880;6057;62;9981;23;I
556477;6057;53;1914;24;I
556541;13;81;1216;23;A
556924;13;71;646;23;A
557008;6057;40;9613;24;R
557759;13;73;4;23;A
557761;6057;56;9617;24;R
557801;6057;63;8248;23;I
557948;13;64;673;23;M
558068;13;31;1263;24;A
558263;13;66;2602;13;A
558886;13;59;1914;23;A
559251;13;48;6122;24;A
559446;6057;44;4223;24;I
560147;13;33;775;81;I
560378;6057;57;8623;24;M
560393;13;65;6550;23;A
560837;6057;57;3226;24;R
561360;13;66;175;21;A
561736;13;40;3247;24;A
561807;6057;62;6054;23;I
562025;13;63;4815;23;R
562208;13;62;4109;23;R
562356;6057;68;9622;23;I
562451;6057;42;9981;24;I
562660;13;60;927;15;A
562665;13;50;2076;15;A
563373;6057;46;8248;24;I
563507;13;44;367;24;A
563588;13;68;6010;23;A
563642;6057;95;9981;23;I
563671;13;41;977;24;A
564414;6057;42;9613;24;I
564685;13;72;2874;23;A
565532;6057;46;8248;24;I
566244;13;55;109;24;M
566656;6057;66;5753;14;I
566996;6057;62;1269;14;R
567512;6057;66;8248;23;I
567822;4747;55;2842;24;A
568592;13;66;2116;23;A
569420;13;82;1756;23;A
569595;6057;47;8248;24;I
569609;6057;47;9892;24;R
569903;6057;50;8248;87;I
570422;13;47;6062;24;R
570653;13;62;3128;23;R
571070;13;47;2740;14;A
571448;6057;55;8248;24;I
571571;6057;54;8248;24;I
572181;13;35;1383;24;A
572193;13;25;2477;25;A
572442;13;40;9759;21;A
572729;6057;57;8645;24;A
572774;6057;83;9981;23;I
572790;6057;54;8248;81;R
572893;13;74;5327;22;A
573314;16;46;2982;24;A
574120;13;81;96;23;A
574195;13;55;2495;24;A
574250;13;34;3473;24;A
574348;58;24;2000;34;M
574475;13;26;5740;25;A
574718;13;38;8096;24;A
575542;13;52;1640;24;A
575683;13;88;1211;22;A
575972;6057;50;815;24;I
576015;6057;47;9622;24;I
576017;13;55;9;24;A
576140;13;40;1598;24;A
576208;6057;46;9534;24;I
576210;13;51;606;24;A
576424;6057;38;6058;89;I
576442;6057;61;9534;23;I
576480;13;44;1235;15;A
576559;13;52;3388;24;A
576746;13;59;7782;23;A
576990;13;45;7668;87;I
577365;13;69;1239;12;A
577532;6057;59;8248;23;I
577901;13;54;1017;24;I
578079;13;54;75;24;A
578093;13;38;1339;24;A
578141;13;26;123;21;A
578516;13;19;846;87;A
578641;13;53;2818;24;A
578919;13;31;3271;81;A
578948;6057;70;9534;23;I
578951;13;28;3382;25;M
579037;13;29;4689;25;A
579214;4747;68;5777;23;A
579506;6057;42;8248;87;I
579646;13;77;3160;23;A
579984;13;47;3862;88;A
